FID,Fuel_Type,Latitude,Longitude
3481,LPG,32.917892,-90.866797
3482,ELEC,30.503519,-90.482518
3483,LPG,34.458373,-88.681191
3484,LPG,34.399994,-88.701675
3485,LPG,34.633345,-89.968188
3486,ELEC,30.16416,-92.081478
3487,LPG,31.874967,-90.395619
3488,LPG,33.89503,-89.020375
3489,LPG,34.125961,-88.7194
3490,ELEC,29.75309,-95.37308
3491,LPG,32.265993,-90.171003
3492,ELEC,30.16416,-92.081478
3493,LPG,33.931933,-90.766435
3494,ELEC,29.752735,-95.37313
3495,ELEC,29.769482,-95.36944
3496,LPG,31.829749,-89.426913
3497,LPG,33.068337,-89.562515
3498,ELEC,30.003547,-90.165986
3499,ELEC,30.054609,-95.18826
3500,ELEC,29.783718,-95.60407
3501,LPG,34.257258,-88.715463
3502,LPG,33.112626,-90.047917
3503,ELEC,30.003547,-90.165986
3504,ELEC,33.250526,-96.63174
3505,LPG,32.317472,-90.894923
3506,LPG,31.164476,-90.847076
3507,ELEC,32.500647,-92.078769
3508,LPG,34.133752,-89.645654
3509,LPG,31.872953,-89.753667
3510,ELEC,32.500647,-92.078769
3511,LPG,33.110002,-88.56041
3512,LPG,31.653437,-88.643796
3513,LPG,32.316844,-89.778744
3514,LPG,31.993964,-89.287813
3515,ELEC,30.056888,-89.943525
3516,LPG,33.471741,-89.735491
3517,LPG,31.131975,-90.450357
3518,CNG,32.527856,-93.714648
3519,LPG,35.070395,-89.944815
3520,ELEC,30.056888,-89.943525
3521,LPG,34.49965,-88.469346
3522,E85,32.527856,-93.714648
3523,E85,29.536311,-95.53586
3524,ELEC,30.512581,-92.070331
3525,CNG,29.027148,-95.451193
3526,LPG,34.258247,-90.271569
3527,E85,33.146353,-87.544026
3528,ELEC,30.512581,-92.070331
3529,CNG,33.373878,-86.991847
3530,LPG,31.472019,-90.896467
3531,CNG,34.898785,-95.322954
3532,ELEC,29.751651,-95.34538
3533,ELEC,34.7607,-92.286186
3534,CNG,32.471759,-93.672734
3535,ELEC,29.71495,-95.776484
3536,LPG,32.450605,-88.628969
3537,E85,30.22268,-95.567144
3538,ELEC,32.876628,-96.767341
3539,CNG,35.091258,-92.410595
3540,LPG,32.353505,-88.701769
3541,ELEC,29.645683,-95.57636
3542,CNG,30.209862,-92.002378
3543,LPG,32.356606,-88.693671
3544,ELEC,33.19667,-96.6987
3545,ELEC,32.312443,-95.341363
3546,E85,32.46827,-93.66937
3547,LPG,31.578376,-90.13989
3548,ELEC,29.5716,-95.5727
3549,ELEC,35.138702,-90.03462
3550,LPG,34.483559,-88.996456
3551,ELEC,33.06417,-96.7718
3552,ELEC,30.04744,-94.076866
3553,ELEC,33.775328,-96.58308
3554,ELEC,33.02185,-96.6975
3555,LPG,32.331508,-89.157444
3556,ELEC,33.05466,-96.6795
3557,ELEC,30.596482,-96.35355
3558,LPG,32.771555,-89.121053
3559,ELEC,33.10033,-96.7565
3560,ELEC,29.522391,-95.160844
3561,LPG,32.770858,-89.119076
3562,ELEC,29.740878,-95.418777
3563,LPG,30.510336,-89.683789
3564,ELEC,32.96882,-96.7222
3565,ELEC,29.806862,-94.972439
3566,CNG,29.744353,-95.46424
3567,ELEC,30.062673,-94.13326
3568,ELEC,29.84499,-95.505905
3569,LPG,32.878071,-89.977098
3570,ELEC,35.226667,-87.072782
3571,ELEC,29.936951,-95.473321
3572,ELEC,30.618792,-96.343853
3573,E85,29.956603,-95.678385
3574,E85,29.787451,-95.532204
3575,ELEC,30.61322,-96.33386
3576,ELEC,30.221725,-95.561737
3577,ELEC,30.639236,-96.306609
3578,E85,30.450722,-91.14254
3579,ELEC,30.611498,-96.338886
3580,ELEC,29.580021,-95.278893
3581,ELEC,30.661125,-87.858311
3582,ELEC,30.110737,-95.387921
3583,ELEC,30.608594,-96.345066
3584,LNG,29.83964,-95.5394
3585,BD,34.511635,-93.05402
3586,ELEC,35.191684,-89.814172
3587,ELEC,29.767222,-95.368225
3588,BD,32.845973,-96.712075
3589,E85,32.979242,-88.209017
3590,ELEC,34.737202,-92.263466
3591,ELEC,30.473985,-87.249819
3592,BD,30.402832,-88.921301
3593,ELEC,33.080417,-96.751225
3594,E85,33.191336,-87.48594
3595,ELEC,30.473985,-87.249819
3596,BD,30.358589,-89.62905
3597,ELEC,29.574467,-95.683106
3598,E85,34.511635,-93.05402
3599,LPG,33.807538,-87.181345
3600,ELEC,33.36305,-87.008808
3601,CNG,30.35859,-89.6291
3602,E85,32.499112,-93.674731
3603,ELEC,33.36305,-87.008808
3604,LPG,34.152725,-87.402522
3605,E85,30.075284,-95.517049
3606,ELEC,34.833156,-87.629062
3607,LPG,32.40374,-87.017618
3608,LPG,33.744261,-87.044983
3609,ELEC,34.833156,-87.629062
3610,ELEC,29.567354,-95.101315
3611,LPG,32.44951,-87.5116
3612,LPG,33.926022,-87.738972
3613,ELEC,30.41093,-87.683866
3614,ELEC,30.672944,-88.126877
3615,LPG,33.454862,-87.006874
3616,ELEC,30.019669,-89.919249
3617,LPG,30.536722,-87.277782
3618,ELEC,30.672944,-88.126877
3619,LPG,29.968657,-92.088046
3620,ELEC,30.358589,-89.62905
3621,ELEC,29.93719,-90.126894
3622,LPG,30.478676,-91.145725
3623,LPG,30.625994,-87.62514
3624,CNG,32.479998,-93.766015
3625,LPG,31.25742,-92.70605
3626,LPG,34.016473,-96.373623
3627,LPG,33.756517,-87.060985
3628,ELEC,29.78408,-95.69183
3629,LPG,30.401396,-92.223396
3630,ELEC,33.08743,-96.6846
3631,LPG,34.72884,-87.6832
3632,ELEC,32.70268,-96.58597
3633,ELEC,30.06706,-95.24708
3634,LPG,29.951111,-92.00603
3635,LPG,33.321277,-87.047325
3636,ELEC,29.7853,-95.5323
3637,LPG,30.957023,-90.997876
3638,ELEC,33.13232,-96.6471
3639,LPG,30.690694,-88.05777
3640,ELEC,32.90657,-96.6053
3641,LPG,30.616132,-87.903409
3642,ELEC,30.028894,-95.428189
3643,LPG,34.569275,-86.97275
3644,ELEC,30.06702,-95.9198
3645,LPG,30.421332,-87.862525
3646,E85,29.736394,-95.545139
3647,LPG,34.794065,-87.672034
3648,ELEC,34.74706,-92.2705
3649,LPG,31.711805,-87.776651
3650,ELEC,30.04379,-94.0731
3651,LPG,32.618511,-92.060053
3652,LPG,34.79115,-87.0168
3653,ELEC,29.601541,-95.21561
3654,LPG,32.30152,-90.248456
3655,ELEC,29.87778,-95.5692
3656,CNG,32.29777,-92.5215
3657,ELEC,33.109989,-96.76675
3658,ELEC,32.969357,-96.71651
3659,LPG,30.459952,-92.411437
3660,LPG,30.533047,-92.128399
3661,CNG,29.619267,-95.190183
3662,LPG,30.950739,-92.166033
3663,LPG,32.994858,-96.520348
3664,E85,29.940185,-95.683266
3665,LPG,31.04873,-95.1097
3666,ELEC,32.843685,-96.69669
3667,LPG,31.34736,-93.8417
3668,LPG,29.999704,-95.426007
3669,ELEC,35.14222,-90.0539
3670,LPG,29.88504,-95.3203
3671,ELEC,35.14033,-90.0509
3672,LPG,30.924025,-93.996894
3673,LPG,30.354715,-94.175825
3674,ELEC,35.14783,-90.0532
3675,LPG,32.568381,-94.805737
3676,LPG,30.249333,-94.197089
3677,ELEC,35.192167,-87.00676
3678,LPG,30.194009,-95.195216
3679,ELEC,29.29188,-94.7872
3680,LPG,30.537528,-95.482772
3681,ELEC,29.30556,-94.7954
3682,LPG,30.81464,-95.101452
3683,LPG,28.445749,-96.428974
3684,CNG,32.84212,-96.692969
3685,LPG,30.29493,-95.4565
3686,LPG,31.650346,-95.073559
3687,LPG,29.463897,-95.051912
3688,LPG,29.527523,-95.205568
3689,LPG,29.425215,-95.247341
3690,LPG,29.977832,-95.247918
3691,LPG,32.227981,-95.821528
3692,LPG,30.104603,-93.903549
3693,LPG,29.495725,-94.993311
3694,LPG,30.349815,-94.192819
3695,LPG,29.795419,-95.032582
3696,LPG,30.235973,-95.158402
3697,ELEC,34.898384,-95.758689
3698,LPG,33.601003,-96.177112
3699,ELEC,34.898384,-95.758689
3700,LPG,29.78065,-95.952486
3701,LPG,30.338398,-95.093355
3702,LPG,30.351301,-95.08708
3703,E85,33.329403,-91.291633
3704,CNG,29.943651,-95.32732
3705,E85,33.586087,-96.164113
3706,E85,32.696398,-96.786858
3707,ELEC,33.130611,-96.65668
3708,ELEC,29.760204,-95.36894
3709,LPG,30.019669,-89.919249
3710,CNG,30.20907,-92.003393
3711,ELEC,29.287094,-94.8609
3712,CNG,32.534947,-93.75726
3713,E85,34.814332,-92.206145
3714,ELEC,29.99251,-95.5688
3715,LPG,29.869421,-93.935713
3716,ELEC,30.198704,-93.212318
3717,ELEC,30.411671,-90.049934
3718,ELEC,31.337826,-92.419731
3719,ELEC,31.333292,-92.410568
3720,ELEC,33.669781,-96.6117
3721,ELEC,29.806862,-94.972439
3722,ELEC,30.062673,-94.13326
3723,ELEC,30.639236,-96.306609
3724,LPG,30.286797,-92.021582
3725,ELEC,33.775328,-96.58308
3726,LPG,30.525412,-92.066526
3727,ELEC,29.906473,-95.604356
3728,LPG,30.31194,-93.368233
3729,LPG,30.649042,-91.102947
3730,ELEC,29.676733,-95.422226
3731,CNG,35.105728,-92.439472
3732,ELEC,29.625531,-95.224813
3733,ELEC,29.773096,-94.909991
3734,ELEC,29.785494,-95.60022
3735,ELEC,30.296377,-95.467003
3736,ELEC,32.836018,-96.767933
3737,ELEC,29.992027,-95.423345
3738,ELEC,32.904398,-96.749733
3739,ELEC,30.011792,-95.427919
3740,ELEC,29.775175,-95.816887
3741,ELEC,32.910149,-96.610224
3742,ELEC,29.485334,-95.10187
3743,ELEC,32.509552,-94.748921
3744,ELEC,29.710644,-95.497698
3745,ELEC,29.973259,-95.422133
3746,ELEC,33.160217,-96.646573
3747,ELEC,29.554477,-95.380879
3748,ELEC,32.829375,-96.629887
3749,ELEC,33.564395,-96.606592
3750,ELEC,29.953433,-94.0071
3751,ELEC,29.5844,-95.1799
3752,ELEC,32.971546,-96.719556
3753,LNG,29.793667,-95.265876
3754,ELEC,29.535025,-95.77351
3755,CNG,30.352946,-95.446486
3756,ELEC,35.051885,-88.241839
3757,ELEC,30.314894,-94.18396
3758,ELEC,35.201055,-87.046637
3759,ELEC,32.929539,-96.748268
3760,ELEC,29.760009,-95.369042
3761,ELEC,29.669342,-95.463772
3762,ELEC,29.751462,-95.328859
3763,ELEC,29.687096,-95.276357
3764,ELEC,29.843652,-95.494607
3765,ELEC,33.017815,-96.700687
3766,ELEC,29.7905,-95.3879
3767,CNG,30.527631,-87.196356
3768,CNG,34.324011,-88.49202
3769,CNG,32.353461,-95.302501
3770,CNG,32.354553,-95.302495
3771,ELEC,29.78607,-95.368225
3772,ELEC,32.923514,-96.771829
3773,ELEC,32.910424,-96.758121
3774,ELEC,32.910424,-96.758121
3775,ELEC,32.916987,-96.637744
3776,ELEC,29.742916,-95.373811
3777,ELEC,29.747993,-95.34648
3778,ELEC,29.644939,-95.57711
3779,CNG,30.477112,-87.306742
3780,CNG,35.228288,-89.771874
3781,CNG,35.136801,-90.045421
3782,CNG,35.053856,-89.865342
3783,CNG,35.06681,-90.074102
3784,ELEC,29.645683,-95.57636
3785,CNG,32.496844,-94.357292
3786,ELEC,32.312443,-95.341363
3787,ELEC,32.928341,-96.753563
3788,ELEC,32.92713,-96.756248
3789,ELEC,32.928341,-96.753563
3790,ELEC,32.864501,-96.539542
3791,ELEC,35.035432,-89.794415
3792,ELEC,35.181314,-89.894804
3793,ELEC,35.2092,-89.791769
3794,ELEC,30.661125,-87.858311
3795,ELEC,29.759548,-95.39811
3796,ELEC,32.84596,-96.7112
3797,ELEC,32.784308,-96.781657
3798,E85,34.753165,-92.413339
3799,E85,34.947085,-92.061274
3800,E85,34.867113,-92.126885
3801,ELEC,29.953402,-95.331413
3802,ELEC,33.061957,-96.696057
3803,BD,34.777608,-92.297122
3804,BD,32.328323,-90.084655
3805,CNG,32.350721,-90.030272
3806,CNG,32.369417,-90.218758
3807,CNG,29.797797,-95.268377
3808,CNG,29.77941,-95.881434
3809,CNG,32.453128,-94.705578
3810,CNG,32.917849,-96.419141
3811,ELEC,30.432253,-91.111558
3812,ELEC,35.143536,-89.83414
3813,ELEC,29.760382,-95.368787
3814,ELEC,29.986715,-95.347925
3815,ELEC,29.987892,-95.348488
3816,ELEC,29.716977,-95.418157
3817,ELEC,29.791861,-95.410776
3818,ELEC,29.671915,-95.155054
3819,LPG,34.780819,-96.678557
3820,LPG,34.320295,-96.166898
3821,LPG,33.96875,-94.75125
3822,LPG,34.969062,-96.249945
3823,LPG,34.515483,-96.224669
3824,LPG,34.374992,-96.419709
3825,ELEC,32.928341,-96.753563
3826,ELEC,29.761114,-95.365174
3827,LNG,35.157721,-90.135434
3828,LPG,34.84361,-95.830731
3829,LPG,35.246713,-96.670963
3830,LPG,34.4668,-94.6439
3831,LPG,35.251,-95.1146
3832,LPG,34.232082,-95.606484
3833,LPG,34.353968,-96.147996
3834,LPG,34.039352,-94.739547
3835,LPG,34.5956,-95.3458
3836,LPG,34.005317,-95.514051
3837,LPG,33.885606,-94.82649
3838,LPG,34.077501,-96.147036
3839,LPG,34.933312,-95.769831
3840,ELEC,29.690186,-96.538109
3841,CNG,29.577535,-90.710493
3842,LPG,35.199728,-90.007121
3843,LPG,35.141233,-90.04481
3844,ELEC,29.986744,-95.351534
3845,ELEC,29.987892,-95.348488
3846,ELEC,29.987892,-95.348487
3847,E85,34.793001,-92.399574
3848,ELEC,33.096948,-96.760561
3849,LPG,29.97959,-90.279
3850,LNG,29.7355,-94.9774
3851,ELEC,30.192419,-95.454101
3852,ELEC,34.754246,-92.26778
3853,CNG,32.494568,-92.108969
3854,LNG,32.21401,-93.7058
3855,CNG,29.510357,-95.857249
3856,CNG,33.366984,-86.979127
3857,E85,33.239542,-92.665666
3858,LPG,34.458763,-88.153095
3859,LPG,34.709869,-87.762137
3860,ELEC,34.746876,-92.320366
3861,ELEC,34.746731,-92.260101
3862,ELEC,30.417606,-91.18105
3863,ELEC,30.407017,-91.18159
3864,ELEC,29.7548,-95.3622
3865,ELEC,29.7258,-95.4268
3866,ELEC,29.9027,-95.5503
3867,ELEC,30.0532,-95.4329
3868,CNG,32.163508,-94.309479
3869,ELEC,29.752956,-95.361339
3870,ELEC,29.730481,-95.415725
3871,ELEC,29.73207,-95.417855
3872,ELEC,29.714078,-95.389061
3873,ELEC,29.765307,-95.452197
3874,ELEC,29.759492,-95.36919
3875,ELEC,29.782602,-95.44062
3876,ELEC,29.717827,-95.413677
3877,ELEC,29.772483,-95.620836
3878,ELEC,29.688141,-95.276637
3879,ELEC,29.728572,-95.57157
3880,ELEC,29.869774,-95.300898
3881,ELEC,29.743175,-95.77576
3882,ELEC,29.525097,-95.12625
3883,CNG,32.030233,-93.710858
3884,CNG,31.345192,-92.519025
3885,ELEC,33.08964,-96.6842
3886,ELEC,32.832477,-96.769852
3887,ELEC,32.782581,-96.784839
3888,ELEC,32.836404,-96.778226
3889,ELEC,32.978222,-96.748167
3890,ELEC,32.978299,-96.75156
3891,ELEC,32.978222,-96.748167
3892,ELEC,32.978222,-96.748167
3893,ELEC,32.914254,-96.636308
3894,ELEC,29.6015,-95.24761
3895,ELEC,29.63777,-95.53006
3896,ELEC,29.85359,-95.1881
3897,CNG,31.04649,-93.2055
3898,E85,30.359344,-87.276464
3899,ELEC,32.65863,-89.929863
3900,ELEC,32.296219,-90.210884
3901,ELEC,32.328724,-90.175552
3902,LPG,32.65173,-95.4903
3903,ELEC,32.068933,-96.44825
3904,ELEC,30.715697,-95.565852
3905,CNG,32.435096,-87.061421
3906,CNG,32.441468,-93.765557
3907,CNG,32.424477,-93.840434
3908,CNG,32.347881,-90.248153
3909,CNG,32.789834,-96.77119
3910,CNG,32.799435,-96.690227
3911,CNG,32.732685,-96.78525
3912,CNG,29.189434,-96.261084
3913,CNG,29.943312,-95.52196
3914,E85,30.229433,-95.512742
3915,E85,30.350569,-95.463724
3916,E85,30.00423,-95.63561
3917,E85,29.639741,-95.46605
3918,E85,30.014876,-95.579539
3919,E85,29.820993,-95.125654
3920,E85,30.814409,-95.103588
3921,E85,29.373112,-95.090382
3922,E85,30.051402,-95.46834
3923,E85,30.426471,-95.542494
3924,E85,35.070146,-92.453559
3925,E85,34.883862,-92.392118
3926,ELEC,35.204551,-89.79896
3927,ELEC,29.783009,-95.552589
3928,ELEC,32.901937,-96.461999
3929,LPG,30.286786,-95.460186
3930,LPG,29.845192,-95.393375
3931,LPG,29.818801,-95.461453
3932,LPG,29.669841,-95.433665
3933,LPG,29.724738,-95.485989
3934,LPG,29.785376,-95.551008
3935,LPG,29.860303,-95.527944
3936,LPG,29.664522,-95.552944
3937,LPG,29.704438,-95.578803
3938,LPG,29.939064,-95.482636
3939,LPG,29.967228,-95.483548
3940,LPG,29.734283,-95.652997
3941,LPG,30.005355,-95.427055
3942,LPG,29.999574,-95.479164
3943,LPG,30.021454,-95.386216
3944,LPG,29.944093,-95.56544
3945,LPG,30.034249,-95.256276
3946,LPG,29.379567,-95.010334
3947,LPG,29.499098,-95.112177
3948,LPG,30.119698,-95.43901
3949,LPG,29.610355,-95.56448
3950,LPG,32.353488,-95.302792
3951,LPG,32.975819,-95.306997
3952,E85,33.66966,-96.611395
3953,ELEC,29.94917,-95.33138
3954,ELEC,29.8064,-94.98156
3955,ELEC,32.948063,-96.698326
3956,ELEC,29.920829,-90.117642
3957,ELEC,29.9347,-90.120883
3958,CNG,32.214054,-93.705752
3959,CNG,30.180305,-91.997083
3960,CNG,29.982285,-90.257013
3961,CNG,32.479998,-93.766015
3962,CNG,32.444597,-93.862691
3963,LNG,29.87635,-95.5628
3964,ELEC,29.759916,-95.35812
3965,CNG,32.350721,-90.030272
3966,E85,30.34988,-87.268303
3967,LPG,33.609794,-88.669345
3968,LNG,32.444772,-93.97901
3969,LNG,32.276653,-90.160519
3970,LNG,29.78065,-95.952486
3971,CNG,30.331903,-95.40854
3972,LNG,32.65615,-96.750747
3973,LNG,29.998734,-95.426977
3974,LNG,32.789017,-96.654445
3975,LNG,30.599541,-88.263721
3976,LNG,34.781205,-92.128479
3977,LNG,35.1531,-90.1414
3978,ELEC,29.73677,-95.40215
3979,ELEC,29.78145,-95.54383
3980,ELEC,29.86959,-95.32962
3981,ELEC,29.5992,-95.62274
3982,ELEC,30.717552,-95.550453
3983,ELEC,35.138867,-90.029762
3984,ELEC,35.09414,-92.4223
3985,ELEC,35.09414,-92.4223
3986,ELEC,34.453916,-93.065934
3987,ELEC,34.453916,-93.065934
3988,ELEC,34.711439,-92.404311
3989,ELEC,34.711439,-92.404311
3990,ELEC,34.8102,-92.2045
3991,ELEC,34.8102,-92.2045
3992,ELEC,34.204042,-92.006997
3993,ELEC,34.204042,-92.006997
3994,CNG,33.161768,-87.55676
3995,E85,34.952198,-92.008087
3996,E85,34.67023,-92.362986
3997,E85,34.802635,-92.254123
3998,ELEC,32.301266,-90.17969
3999,ELEC,35.043944,-89.663792
4000,ELEC,35.133242,-90.031721
4001,CNG,32.36791,-86.267019
4002,CNG,33.746059,-84.398865
4003,CNG,33.82368,-84.369158
4004,CNG,32.82282,-83.627599
4005,CNG,33.92955,-83.367259
4006,CNG,33.760275,-84.544081
4007,CNG,27.956469,-82.446148
4008,CNG,27.995837,-81.89324
4009,CNG,34.829238,-82.309049
4010,CNG,33.789592,-84.441488
4011,LPG,34.218875,-84.842964
4012,LPG,33.326126,-84.695159
4013,LPG,33.795599,-84.41723
4014,LPG,34.251117,-83.890452
4015,LPG,33.450953,-82.034476
4016,LPG,30.30462,-83.002924
4017,LPG,30.181142,-85.720566
4018,LPG,28.003132,-82.39632
4019,LPG,34.400583,-85.969372
4020,LPG,31.91199,-85.1499
4021,LPG,31.713316,-86.263747
4022,LPG,32.297392,-86.448901
4023,LPG,33.64967,-85.829701
4024,LPG,33.921409,-85.620005
4025,LPG,33.138693,-85.36242
4026,LPG,33.33151,-85.4761
4027,LPG,32.613829,-85.371192
4028,LPG,33.588417,-86.279693
4029,LPG,34.801439,-82.511808
4030,LPG,34.693025,-82.980233
4031,LPG,33.544317,-85.283395
4032,LPG,33.01729,-85.098307
4033,LPG,28.044937,-81.914607
4034,LPG,33.437686,-86.102885
4035,LPG,31.882573,-85.151757
4036,LPG,34.883208,-84.293134
4037,LPG,33.430581,-84.144194
4038,LPG,26.933316,-82.313254
4039,LPG,26.627734,-81.859578
4040,LPG,33.657808,-81.889901
4041,LPG,34.773251,-86.572084
4042,LPG,34.266674,-86.204241
4043,LPG,33.849859,-84.210693
4044,LPG,33.866379,-84.336919
4045,LPG,34.020798,-86.018185
4046,LPG,35.131472,-84.882116
4047,CNG,34.271572,-84.086681
4048,LPG,34.971968,-81.937857
4049,LPG,33.750149,-84.225594
4050,LPG,33.950664,-84.531703
4051,LPG,33.824273,-84.488228
4052,LPG,34.806542,-86.516612
4053,LPG,34.686097,-85.676894
4054,LPG,32.847295,-85.217219
4055,LPG,32.400841,-86.40191
4056,LPG,31.390008,-85.934829
4057,LPG,33.043147,-85.769248
4058,ELEC,33.514777,-82.067748
4059,ELEC,28.049638,-82.45832
4060,LPG,33.945477,-86.468429
4061,ELEC,35.056142,-85.188798
4062,LPG,33.589093,-85.846433
4063,ELEC,35.030157,-85.306179
4064,LPG,31.299175,-85.781467
4065,BD,34.799011,-84.961762
4066,LPG,33.70254,-86.818932
4067,BD,34.653877,-84.982856
4068,LPG,34.427268,-86.930298
4069,BD,33.765967,-83.8261
4070,LPG,34.146323,-86.128329
4071,BD,34.1202,-84.586347
4072,LPG,31.731368,-85.81728
4073,CNG,30.464246,-84.359876
4074,LPG,33.149622,-86.76659
4075,ELEC,33.514777,-82.067748
4076,CNG,30.439381,-84.216544
4077,LPG,34.137872,-85.6682
4078,E85,34.016352,-85.999972
4079,LPG,32.813919,-86.621924
4080,ELEC,33.940245,-83.498797
4081,ELEC,30.440205,-84.280244
4082,ELEC,30.437899,-84.2996
4083,LPG,32.878418,-86.659975
4084,ELEC,33.940245,-83.498797
4085,ELEC,28.086712,-82.49258
4086,LPG,32.841175,-86.595414
4087,ELEC,27.908354,-82.51751
4088,ELEC,33.586858,-85.053085
4089,LPG,34.28241,-86.4963
4090,LPG,34.96259,-86.825761
4091,LPG,30.117415,-83.583587
4092,LPG,33.529103,-86.291108
4093,ELEC,35.051272,-85.30108
4094,ELEC,33.586858,-85.053085
4095,ELEC,35.034869,-84.38385
4096,LPG,32.600648,-85.541458
4097,ELEC,33.394611,-86.807394
4098,LPG,35.168958,-86.127483
4099,ELEC,32.540267,-84.965321
4100,ELEC,34.563864,-86.972204
4101,LPG,35.153126,-86.573896
4102,ELEC,32.540267,-84.965321
4103,ELEC,34.69672,-86.5842
4104,LPG,33.314152,-85.74283
4105,ELEC,32.377077,-86.209362
4106,ELEC,33.665869,-84.034674
4107,E85,34.851043,-82.379665
4108,ELEC,34.874075,-83.940478
4109,ELEC,33.665869,-84.034674
4110,E85,34.727297,-82.388656
4111,ELEC,34.293785,-83.816319
4112,E85,34.936215,-81.989823
4113,ELEC,34.77475,-84.92
4114,ELEC,33.89117,-84.309576
4115,E85,34.922952,-81.976522
4116,ELEC,33.794355,-84.282407
4117,E85,33.954948,-84.364464
4118,ELEC,33.772352,-84.294675
4119,ELEC,33.999241,-84.083604
4120,ELEC,33.968076,-84.144559
4121,E85,33.581683,-85.078369
4122,ELEC,33.051496,-85.029425
4123,BD,34.922952,-81.976522
4124,ELEC,34.275934,-83.859935
4125,E85,33.776189,-84.414662
4126,ELEC,33.051496,-85.029425
4127,ELEC,34.009954,-84.57675
4128,BD,35.157169,-82.812528
4129,ELEC,33.834845,-84.079127
4130,ELEC,32.81383,-83.683515
4131,BD,35.138558,-83.926775
4132,BD,35.191767,-83.394975
4133,ELEC,33.784121,-84.612948
4134,ELEC,32.81383,-83.683515
4135,BD,35.076984,-83.778008
4136,ELEC,33.929879,-84.508679
4137,BD,35.252569,-82.193372
4138,ELEC,33.985753,-84.534276
4139,ELEC,33.567013,-84.345009
4140,BD,30.916406,-84.602002
4141,ELEC,33.98003,-84.428364
4142,ELEC,34.021706,-84.328023
4143,BD,34.249472,-85.160061
4144,ELEC,33.106047,-83.25783
4145,ELEC,33.564581,-84.522185
4146,ELEC,33.106047,-83.25783
4147,ELEC,32.555572,-83.66552
4148,E85,33.250202,-84.26545
4149,BD,34.666376,-86.629515
4150,E85,33.8234,-84.3673
4151,LPG,33.790316,-84.231079
4152,BD,31.23537,-85.396399
4153,LPG,34.798422,-82.510056
4154,LPG,33.904964,-84.204275
4155,E85,34.640247,-86.669231
4156,LPG,33.248896,-84.269359
4157,LPG,33.935579,-84.120367
4158,E85,32.377333,-86.246227
4159,LPG,33.556383,-84.41402
4160,LPG,32.79378,-83.644884
4161,E85,32.443617,-85.711126
4162,LPG,33.842638,-84.061345
4163,CNG,33.6219,-85.7711
4164,E85,32.536398,-82.943182
4165,ELEC,27.869955,-82.73523
4166,CNG,33.904683,-84.58219
4167,ELEC,34.66767,-83.0416
4168,LPG,33.857604,-84.341703
4169,ELEC,33.939438,-84.247707
4170,LPG,26.917014,-82.305795
4171,CNG,33.941643,-84.528512
4172,LPG,33.766012,-84.530628
4173,E85,33.747451,-84.291712
4174,ELEC,34.950057,-81.934871
4175,ELEC,34.285885,-85.136626
4176,E85,33.466455,-82.028121
4177,ELEC,34.919272,-81.95753
4178,LPG,33.865395,-84.286954
4179,E85,34.794051,-82.310735
4180,ELEC,34.285885,-85.136626
4181,E85,33.767381,-84.652042
4182,ELEC,34.958876,-81.934516
4183,LPG,33.469167,-82.074657
4184,ELEC,34.291168,-86.244715
4185,E85,34.754062,-86.743563
4186,E85,33.383231,-84.814218
4187,LPG,30.378746,-84.271939
4188,ELEC,28.017347,-82.121071
4189,ELEC,34.291168,-86.244715
4190,LPG,30.430868,-86.638392
4191,ELEC,35.02887,-84.3855
4192,E85,33.924121,-84.377565
4193,ELEC,31.318556,-86.45545
4194,LPG,29.659302,-82.325091
4195,ELEC,34.851269,-82.37985
4196,ELEC,32.83827,-83.6276
4197,ELEC,33.78412,-84.3828
4198,LPG,27.937484,-82.289455
4199,ELEC,31.318556,-86.45545
4200,BD,34.016352,-85.999972
4201,LPG,27.964406,-82.439075
4202,E85,32.074,-84.2444
4203,ELEC,32.546231,-85.413819
4204,LPG,27.995902,-82.51844
4205,CNG,33.343488,-86.784875
4206,ELEC,32.546231,-85.413819
4207,CNG,33.601083,-86.260778
4208,LPG,27.808719,-82.728657
4209,E85,34.019085,-86.04403
4210,ELEC,33.512175,-86.816292
4211,LPG,27.990264,-82.728711
4212,BD,34.666376,-86.629515
4213,ELEC,33.512175,-86.816292
4214,E85,33.823998,-84.387437
4215,ELEC,33.624594,-86.686469
4216,ELEC,34.847168,-82.385809
4217,ELEC,33.624594,-86.686469
4218,ELEC,34.849933,-82.40047
4219,ELEC,32.888783,-86.622664
4220,ELEC,34.761247,-83.063516
4221,ELEC,32.888783,-86.622664
4222,ELEC,34.853109,-82.393809
4223,ELEC,31.233104,-85.449252
